Project,Year,Date,Site,Treatment,PlotID,Individual_nr,ID,Functional_group,Taxon,Trait,Value,Elevation_m,Latitude_N,Longitude_E
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BXW2336,vascular,bistorta vivipara,CN_ratio,20.524041357101307,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BXW2336,vascular,bistorta vivipara,dN15_permil,-4.960521316528321,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BXW2336,vascular,bistorta vivipara,dC13_permil,-26.679770889282203,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BXW2336,vascular,bistorta vivipara,P_percent,0.14096490173899912,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BXW2336,vascular,bistorta vivipara,NP_ratio,15.58428984386393,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,Plant_Height_cm,1,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,Wet_Mass_g,0.0145,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,Dry_Mass_g,0.0055,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,Leaf_Thickness_mm,0.248,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,Leaf_Area_cm2,0.59675,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,SLA_cm2_g,108.5,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,LDMC,0.3793103448275862,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,C_percent,45.44,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,N_percent,1.61,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,CN_ratio,28.223602484472046,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,dN15_permil,-1.4952299451828,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,dC13_permil,-28.142102432251,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,P_percent,0.20532673097656812,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,1,BXX0364,vascular,salix polaris,NP_ratio,7.841161218232872,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,Plant_Height_cm,1,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,Wet_Mass_g,0.0078625,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,Dry_Mass_g,0.0025,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,Leaf_Thickness_mm,0.21433333333333332,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,Leaf_Area_cm2,0.36,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,SLA_cm2_g,144,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,LDMC,0.3179650238473768,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,C_percent,47.11218461405841,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,N_percent,1.7569170301852022,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,CN_ratio,26.81525866312091,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,dN15_permil,-0.8701003551483202,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,dC13_permil,-30.0300726318359,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,P_percent,0.1603700368754053,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXY9358,vascular,salix polaris,NP_ratio,10.955394563824827,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,Plant_Height_cm,1,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,Wet_Mass_g,0.00583,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,Dry_Mass_g,0.0024000000000000002,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,Leaf_Thickness_mm,0.6383333333333333,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,Leaf_Area_cm2,0.1392,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,SLA_cm2_g,57.99999999999999,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,LDMC,0.411663807890223,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,C_percent,47.45271832092805,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,N_percent,1.394231368306723,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,CN_ratio,34.03503851628213,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,dN15_permil,-10.480247116088899,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,dC13_permil,-31.852399291992203,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,P_percent,0.16889010330578377,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-7,2,BXZ3719,vascular,dryas octopetala,NP_ratio,8.255257951867073,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,Plant_Height_cm,4.9,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,Wet_Mass_g,0.0354,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,Dry_Mass_g,0.005666666666666667,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,Leaf_Thickness_mm,0.239,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,Leaf_Area_cm2,1.2063333333333335,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,SLA_cm2_g,212.8823529411765,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,LDMC,0.160075329566855,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,C_percent,44.431507654728996,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,N_percent,3.9451340110102358,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,CN_ratio,11.262357002506832,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,dN15_permil,-4.30776277542114,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,dC13_permil,-30.6270441436768,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,P_percent,0.2541421840840181,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYA6429,vascular,bistorta vivipara,NP_ratio,15.523334015678383,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,Plant_Height_cm,5.2,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,Wet_Mass_g,0.010925,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,Dry_Mass_g,0.004,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,Leaf_Thickness_mm,0.21466666666666667,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,Leaf_Area_cm2,0.61575,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,SLA_cm2_g,153.9375,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,LDMC,0.36613272311212813,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,C_percent,36.93,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,N_percent,1.94,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,CN_ratio,19.036082474226806,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,dN15_permil,-1.1745665884018,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,dC13_permil,-32.391931533813505,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,P_percent,0.12014402416816265,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,3,BYB8085,vascular,carex rupestris,NP_ratio,16.147286670576552,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,Plant_Height_cm,2.5,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,Wet_Mass_g,0.01221,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,Dry_Mass_g,0.0053,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,Leaf_Thickness_mm,0.223,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,Leaf_Area_cm2,0.5505,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,SLA_cm2_g,103.86792452830188,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,LDMC,0.43407043407043405,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,C_percent,48.57594240673092,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,N_percent,1.9208046914579529,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,CN_ratio,25.28937097184004,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,dN15_permil,-6.476608371734621,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,dC13_permil,-30.5508798980713,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,P_percent,0.09878315498567548,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-10,2,BYC6082,vascular,salix polaris,NP_ratio,19.444658269281724,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,Plant_Height_cm,3,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,Wet_Mass_g,0.0019310344827586207,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,Dry_Mass_g,4.827586206896552e-4,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,Leaf_Thickness_mm,0.24633333333333332,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,Leaf_Area_cm2,0.04339655172413793,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,SLA_cm2_g,89.89285714285714,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,LDMC,0.25,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,C_percent,40,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,N_percent,1.39,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,CN_ratio,28.77697841726619,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,dN15_permil,-0.7062302827835101,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,dC13_permil,-29.3431150054932,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,P_percent,0.02818850301368025,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,1,BYD7748,vascular,silene acaulis,NP_ratio,49.31088392049108,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,Plant_Height_cm,2.5,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,Wet_Mass_g,0.01983333333333333,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,Dry_Mass_g,0.005999999999999999,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,Leaf_Thickness_mm,0.20833333333333331,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,Leaf_Area_cm2,1.1993333333333334,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,SLA_cm2_g,199.88888888888891,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,LDMC,0.3025210084033613,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,C_percent,45.07,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,N_percent,2.29,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,CN_ratio,19.68122270742358,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,dN15_permil,-0.6085680937767031,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,dC13_permil,-30.3270988464355,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,P_percent,0.0841702719716034,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYE0599,vascular,carex rupestris,NP_ratio,27.206755382382266,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,Plant_Height_cm,7.5,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,Wet_Mass_g,0.07286666666666666,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,Dry_Mass_g,0.019333333333333334,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,Leaf_Thickness_mm,0.26466666666666666,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,Leaf_Area_cm2,2.4526666666666666,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,SLA_cm2_g,126.86206896551722,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,LDMC,0.2653247941445563,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,C_percent,40.976356697886835,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,N_percent,2.212595947430716,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,CN_ratio,18.51958408649754,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,dN15_permil,-2.55044632911682,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,dC13_permil,-28.3113473510742,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,P_percent,0.23690579781503668,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-4,1,BYF4052,vascular,bistorta vivipara,NP_ratio,9.33956014516028,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,BYG0732,vascular,salix polaris,Plant_Height_cm,2,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,BYG0732,vascular,salix polaris,Leaf_Thickness_mm,0.25333333333333335,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,BYG0732,vascular,salix polaris,C_percent,47.529069222197066,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,BYG0732,vascular,salix polaris,N_percent,2.221058434632359,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,BYG0732,vascular,salix polaris,CN_ratio,21.399288051628556,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,BYG0732,vascular,salix polaris,dN15_permil,-3.84816703796387,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,BYG0732,vascular,salix polaris,dC13_permil,-29.5197214508057,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,BYG0732,vascular,salix polaris,P_percent,0.08380095395031058,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-1,3,BYG0732,vascular,salix polaris,NP_ratio,26.503975550795356,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,Plant_Height_cm,4.1,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,Wet_Mass_g,0.02896666666666667,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,Dry_Mass_g,0.005,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,Leaf_Thickness_mm,0.237,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,Leaf_Area_cm2,1.1563333333333334,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,SLA_cm2_g,231.26666666666668,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,LDMC,0.17261219792865362,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,C_percent,43.09620563530238,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,N_percent,2.1668857130317134,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,CN_ratio,19.8885457484539,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,dN15_permil,-5.432648277282721,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,dC13_permil,-29.428212585449202,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,P_percent,0.16868946537887558,NA,NA,NA
ITEX,2018,2018-07-19,DH,CTL,DH-8,2,BYH4309,vascular,bistorta vivipara,NP_ratio,12.845412178910523,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,Plant_Height_cm,6,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,Wet_Mass_g,0.00260952380952381,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,Dry_Mass_g,0.001,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,Leaf_Thickness_mm,0.22566666666666665,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,Leaf_Area_cm2,0.07592380952380953,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,SLA_cm2_g,75.92380952380952,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,LDMC,0.38321167883211676,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,C_percent,45.89,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,N_percent,0.98,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,CN_ratio,46.8265306122449,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,dN15_permil,-3.46673222541809,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,dC13_permil,-30.3740984344482,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,P_percent,0.06673450289903916,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-3,1,BYI6524,vascular,cassiope tetragona,NP_ratio,14.68505731559304,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,Plant_Height_cm,10,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,Wet_Mass_g,0.01876,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,Dry_Mass_g,0.0086,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,Leaf_Thickness_mm,0.16,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,Leaf_Area_cm2,1.3226,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,SLA_cm2_g,153.7906976744186,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,LDMC,0.4584221748400853,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,C_percent,44.09644397667404,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,N_percent,2.3432562435062785,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,CN_ratio,18.818447235071194,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,dN15_permil,-3.9874434852600094,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,dC13_permil,-31.1626809692383,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,P_percent,0.11572530679766888,NA,NA,NA
ITEX,2018,2018-07-19,CH,CTL,CH-9,2,BYJ8670,vascular,trisetum spicatum,NP_ratio,20.248434057756846,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,Plant_Height_cm,3,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,Wet_Mass_g,0.035525,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,Dry_Mass_g,0.0155,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,Leaf_Thickness_mm,0.26466666666666666,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,Leaf_Area_cm2,1.44825,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,SLA_cm2_g,93.43548387096774,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,LDMC,0.4363124560168895,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,C_percent,49.23400488892223,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,N_percent,2.082660419882656,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,CN_ratio,23.63995801662963,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,dN15_permil,-3.09722737312317,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,dC13_permil,-30.9309457397461,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,P_percent,0.06808248454648301,NA,NA,NA
ITEX,2018,2018-07-19,CH,OTC,CH-6,1,BYK7739,vascular,salix polaris,NP_ratio,30.590252893322788,NA,NA,NA
